bridge_kit_fee_dev_collected,bridge_kit_fee_circle_collected,dev_address,transaction_hash,amount_bridged,blockchain
,,0x83dbbfe79322c9ff8ab0c85813527df4c1f4dcc2,0x06941f174f0d060ec7ecc55b9629c2822d61e8f6b7837ed9cbc5346950a8436a,3.000000,arbitrum_sepolia
0.009,0.0010000000000000009,0x084b05bd7667fa9a3fedb2002b012a7561918097,0x2ddd26fd2f11b62c1d12a39bb38e820ada7723bb5d977b5479e37408bd732172,0.990000,arbitrum_sepolia
,,0x2f7b58e8f1e66efbf0377270b7c458dee3b87b57,0xac1583c46ee6d75c7108a99990c1020d7e92566f773425dc182daef3a0054132,7.000000,arbitrum_sepolia
,,0x0cfb00dc12f550d47a511bb98b9fae1d1240dcba,0xc236f9a69b627fa71a7b3bd9673c335cffe5fd2c7e4875e30326b0f05d083903,70.999900,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x4a724757401d37339e7ee69517fa1c32648a861f9c1b94500a272b44634ac9f5,3.000000,arbitrum_sepolia
,,0x99677aab4b168c274a34525d526346fc47fab72c,0x17173c9d51e1693d875040d6373d5de6b9e0efe912659cdada6e8394799451f6,5.000000,arbitrum_sepolia
,,0x99677aab4b168c274a34525d526346fc47fab72c,0xe245f728578be1d37696c86080047a0631763bc8fd2f36721fb361d5e32d06e9,3.000000,arbitrum_sepolia
,,0x99677aab4b168c274a34525d526346fc47fab72c,0x2fd4e93f5a7ade72964621fa60c6ef5962dd56eacf04c5c76e4554042ee494d4,20.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x54eced0f1fd23e76620e90459f9d25b9b4862d7d195a6922e6fce37b567025f5,3.000000,arbitrum_sepolia
,,0x722ce05966faca54965bc93f4c5c5d806c22bb1a,0xe2b893ef2d0d6798f8ebbbcd37f3fbdd9e739974d4c82eb0d13bada6ebf31cf9,1800.000000,arbitrum_sepolia
0.009,0.0010000000000000009,0xc69dc779f50bcddc33053d5a079c67ea9d98ae4c,0xce9c98241df54d962266a5c47c608808a1a6ef66e88fa474a8351e048346cfac,0.990000,arbitrum_sepolia
,,0x5cf5135acb17d0deb5d9c0ce5a926ba2e4ebab85,0x6a774f2ea09fb2613f23f162b246ea9a4b72cf8d34cb6ef2afe0ba4e36020c44,2.000000,arbitrum_sepolia
,,0x65abb39a4c63a459c4add5af08e7877e546be577,0x22c0e464281cfcc80a0ed0d4efc80b6ef8a4b9f0c25611bfda3652bf5445527b,2.000000,arbitrum_sepolia
,,0x65abb39a4c63a459c4add5af08e7877e546be577,0xacf05678c7c3a63572d86dedd22ea918587c1a1ae1c26988f3099a5a729f6774,0.015095,arbitrum_sepolia
,,0x3cb7440a095875b7ded1042986653e92655f4af5,0x9c1070ff014919c975fae1ea9b9d14c1b1807b74c4465bfc151871e88499ea97,95.960000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x059ada04e7d915338430c5c8dde74e21ae9708a3aca80473db477e692ef620c4,1.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x491a1f144c2dfb48ed8c51deff0bd2e2933713cb1262f683647fc8848e6ebe0f,3.000000,arbitrum_sepolia
,,0x83dbbfe79322c9ff8ab0c85813527df4c1f4dcc2,0xd8f6481490632324123a6c5805723ba0f762919282f0c66d00951f97556ce4b7,3.000000,arbitrum_sepolia
,,0xd79713b123f33b69dc12c6bae13d85f70ce162c7,0x8747665c807f9751d48dd32ac2e9f02656916162aaa62f1791e92265139af521,15.000000,arbitrum_sepolia
,,0xd79713b123f33b69dc12c6bae13d85f70ce162c7,0x2cdc6bd16e5ac1093e239ca51cd010e7be40512a0300dab9146bffb8b6357524,15.000000,arbitrum_sepolia
,,0x04d67a029c6340d6c45066c97df8153436f97c68,0xd9a18ec3448fa9d654688f3235ba1812bdb853234683c10ecba9ad35dee67781,28.530000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xc9298e46259bea8101ec2a3cd87f703b1ccefae6078c807acbbe60e617ba49ff,3.000000,arbitrum_sepolia
,,0x750991b991586b10883386a25c18862e895d39a4,0x70d30c21fd41b593c6b56195f34de01dc9013b02fcf576e82863e22cc0307bea,100.000000,arbitrum_sepolia
,,0x722ce05966faca54965bc93f4c5c5d806c22bb1a,0x76705e4d90fcaeaf7b533067f4d23e8e87f43040112f973a2a1dd767b57bee7e,3000.000000,arbitrum_sepolia
0.009,0.0010000000000000009,0x9de24f8639e57169d50ecd4dc948fa24e0b3eee5,0xbb1dbed249ccb6bf4515aadc08039e95f84caf9e1a012487d6e0e2d73d5ac37d,9.990000,arbitrum_sepolia
0.009,0.0010000000000000009,0x9de24f8639e57169d50ecd4dc948fa24e0b3eee5,0xe6a874048d5fc6eaf36ceb7b1e86b9f63d78816552ad8426fdb7c0f47b259428,9.990000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x3c9468a55fd980890cc829db599fdda2a46cfbbc5bca26abe8979762ff69ba21,1.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x17ba539ff4e88d32c38f5e1aa4661f10e6c84ffa3d3f9ff578788092b1e0b943,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xad4f2036d75fb43049942d0d3c86cad1c66009afa4930a83ea3953171b635bec,3.000000,arbitrum_sepolia
,,0x65abb39a4c63a459c4add5af08e7877e546be577,0xd2fa4b5f1dab9ef711bd713a90a868eeb31d895e2553573e898c619b8de1b601,1.000000,arbitrum_sepolia
,,0xe3d2300364ecda8fa57f1d773472f95f14974e11,0x7d0e0a1fbf527285489ec40cdcd8dddf9adb3fe9d55475b00296be69a6d31416,0.100000,arbitrum_sepolia
,,0xfbc336cd84ab7b59b6f374e0481573ff17770735,0x9f89564223e871150475dec5e7f88e6c911a87ca980f25a8c678e8cdd70d94e0,3.000000,arbitrum_sepolia
,,0x1131dd5986d5dc91399ebfe42d211394baa2f0eb,0xc861a2687f4bab704836076ccf420329af39b835017ea101a5555254dd0a1fe4,2.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xbc7441ea9539a488c1572b697b1d100eb365f2cf5c3a3df4646fb8f9b259baff,3.000000,arbitrum_sepolia
,,0xc30b17e82b51f6dfaf25a1037bfe31751bfd4b43,0x4848d3c737a36d72cb0089e5008a7626aa93a7b8e0540c800efea8ed5930e89a,76.000000,arbitrum_sepolia
,,0x2f7b58e8f1e66efbf0377270b7c458dee3b87b57,0x8501ad0657f51d9f0464b6bcd577e9f0a9108c3249f2859a80311af9f64eef87,46.000000,arbitrum_sepolia
,,0x82f552fb4c46adc61f2728a52620167a9d8197ba,0x07d1ef3f42e7e6790778aafa8828348b3d7722b8aece6098c2dbd9b9ffc1bfb1,46.000000,arbitrum_sepolia
,,0x2e5e7b74197a00e5d2fccbf94230bcfe106b4739,0x69d56cfbf3b4a10c6a835fbac176b2b4feb16c9faa275b75752556dd8048efa6,36.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xfadfc21e37db5ab68b81f63cc9dd6c929179bd8ab35ae8ec1d57694f10c7c6df,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x3abe065f864c77181e54bcc5a7f29633dbad34d4f7710e935f9f80d54417a60b,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x3560af815eee20ba12e9e0c4025eb508f59f3503975efaf03f366a709dd80baa,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xada6a5df2ce111446e3832cb1dbd7b4a1746f0f655ac7941b1dcc8991c01eab9,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x28484c9a2f69ba0e99cc9d79bec3d42d8fc71effab72660638b1fd937b4a8d42,3.000000,arbitrum_sepolia
,,0x7a9a1a4bbe0da993dd7ae984d8c6180a673cbecb,0x65413c5b0f6fa2800a1e775fee7e13857bf8a0cdae1d7d1deec5a22742f4ca92,10.000000,arbitrum_sepolia
,,0x7a9a1a4bbe0da993dd7ae984d8c6180a673cbecb,0x0e43ed4faa535c80a40ffd521552c52653fb455555a84d9306a86fde3ece5d37,10.000000,arbitrum_sepolia
,,0x7a9a1a4bbe0da993dd7ae984d8c6180a673cbecb,0xcb559f1ec33202cd389b1fa067385335fba12e086df47b6a2a5aba2325cc3d5b,10.000000,arbitrum_sepolia
,,0xafd30f2adf4c57f5d0f835351d69b261655cc444,0x45e7f1ad9914ebf665d266a3fc6ef0ae116f06e1c0ffc6d2d699675ff1d902e1,7.000000,arbitrum_sepolia
,,0x99677aab4b168c274a34525d526346fc47fab72c,0x5eb0026bb1e3b4cadbb4895d04507a3c3c67535a3cb20d8b63a3f349d50b2d49,1.000000,arbitrum_sepolia
,,0x872f55279d06c3087c8df4f624aa499d02aac791,0x0513c8886f6c691768d0dc6cd0da09862e0a5d1db0cd25e5587ab8cfe65b2d67,139.000000,arbitrum_sepolia
,,0xdde7b987a01717eefcca1dc5280c164e2ccd133e,0xf3616302fe979c07052638694c11fcbf7c188bb887a771923fe403c0abd4ed96,0.100000,arbitrum_sepolia
,,0x99677aab4b168c274a34525d526346fc47fab72c,0xade9332d2fd66ea0d1df2ec76c4faca2eafec6070442b9a9f8bdaa65fe4698ed,2.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x0ad52a08cbf90f4776264178f168fd68ae2bdc5e17c90dc3c9378ff5e5093400,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xb6dcbdac9d1a1eae40eeb1f19ea3b01fa5f4d5dfd30b3def886defe669b38692,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xa698a597e7c614017daa7245cff06a9c8c9d5910855b0c7597d64831120ee409,1.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xde93c2532be6e3c3a1662670587d8baa42f6a1148d83c799946f783e4741a67c,1.000000,arbitrum_sepolia
,,0x17c07a3f1e95a3919d6bf8b3244a6f0e2bb2568a,0x4cbb4a2597efb126dff932d1a5327ad5020ac8e4f0f2119fdf0977995c5c9367,1.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x2eed54a5acc5775ff098261dab23ddda20676967214c4c0c8e97559a57e518a0,3.000000,arbitrum_sepolia
0.000495,5.5000000000000036e-05,0x84c5fc7bbdcc26d7528de726617f430e876b6561,0x9e1343c4793d2b3a01131641d7bf702e7fdec648ceafbeac592325c8c335850d,10.999450,arbitrum_sepolia
0.009,0.0010000000000000009,0x960e2be9761254a9523f6677a4c4574ac6fe2282,0x160e464f9d9cfa1216dbec457c426cb3baa5903b23277fba908a9f46f8690e0b,18.990000,arbitrum_sepolia
,,0x5f09f4633e3746637d725ba767d8cdacd36ad8cf,0x39da752906ee26cb6dba0b5d8214f08d3e61e549250ff9c51680aae97b9cebb9,8.000000,arbitrum_sepolia
,,0x99677aab4b168c274a34525d526346fc47fab72c,0x8ba74cc33a94a73554f81076b63cbfbaa6288b0c09ae0f51b4549d09e5a2f58d,1.000000,arbitrum_sepolia
,,0xc6fe83bb83e7a732d37459af8a8e0454d4cba9e8,0x15fc3169a9b7bf4658bc70d4eb0088f37081fbc8d5786fd576acfb462224d1cd,87.000000,arbitrum_sepolia
,,0xd51d8dda9f8975fbecacd77a93f37a57053642e1,0x280fb8ea829f5a40c30d966a0329362e58e8c0edbfd0a3b7ae6eb03e77dc9454,2.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xe2a58a4e1ecf6b8566bea9490ad69afde721ec2076dc3e6cad38a105f6812c38,1.000000,arbitrum_sepolia
,,0xcae986e0b8c229d55f843f6f7f335c974061f057,0xcdda9a116e4e75e2243f96ccf7bdd12213884095f1ca9a7915f860e77c322b5a,50.000000,arbitrum_sepolia
,,0x722ce05966faca54965bc93f4c5c5d806c22bb1a,0x8e07332ab6b6393ec2f8c7da245f487b05dcda40cacc8911a9bbeddfec96d60f,2999.000000,arbitrum_sepolia
,,0x6d6ce2b252c008b3fc28821dca3e9f3bf9bb5210,0x3e6c70fde94e98d343a095161f415ec54a79722232f675a5afb4b9b0063597cf,57.000000,arbitrum_sepolia
,,0x6cb0362cda970a8ae79ba10cb524c88c4b3a2968,0xa9853c4354e61a5b12ff6628365982ea0c01d1178674bed4cefc3d10a83270f6,1.000000,arbitrum_sepolia
,,0x6cb0362cda970a8ae79ba10cb524c88c4b3a2968,0xf13a37c839fd5c5fbe159fbe7b74ce3271c5d4e6b8b4977b730439f0d3f41e03,2.999501,arbitrum_sepolia
,,0x6cb0362cda970a8ae79ba10cb524c88c4b3a2968,0x6e030b76299292521987b91aa5153432eddb2890a8c887b9ced7d5604d6b6e66,2.998903,arbitrum_sepolia
,,0x5bd95bba6b293e9199c45200ba910e036c01dc07,0x04bce48762ef3b4a787f5850c550d6aa3e8893dd0c22a0f5e3a6a118aa8082bc,1.000000,arbitrum_sepolia
,,0x95be86f56df18e6f6a60427527df0fde09d0cce8,0xc801d84ba3b5e82e818da14465d8b218e99686c2720ba1eb265ca96608578f74,0.014000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x49bcf5924896856d2dfea7f3447467f5d0bdb10cb61aa89c202812a5a9f298d5,3.000000,arbitrum_sepolia
0.009,0.0010000000000000009,0x5cf5135acb17d0deb5d9c0ce5a926ba2e4ebab85,0xbe8d05a9c0a12d579c53da9615dee99bcd0f80a7c77ff5eced6b76cda5b66e92,0.990000,arbitrum_sepolia
,,0x1131dd5986d5dc91399ebfe42d211394baa2f0eb,0x375a1f72163d38a8c27edf39388a946537c0ae347745d744d4e847f866ffe52d,1.000000,arbitrum_sepolia
,,0x95be86f56df18e6f6a60427527df0fde09d0cce8,0x4ab0c3770b97fbd87f241cd743cb3cae4818270f22904658839cfb66d75837b3,0.013000,arbitrum_sepolia
,,0x7c4ce18e77c3383a5120fa0f019a9be56ad8db12,0xf97f8acc37a87ce93322069ea9a7df101325cadf9bca73425d7ff34c6f91d0b8,56.000000,arbitrum_sepolia
,,0x95be86f56df18e6f6a60427527df0fde09d0cce8,0x3d9429779481d84e955fa0a95e734918f530da240ae7f9fbef8f5d378b6e00c5,0.001000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xd9065eb103b5a0d0cc7784446105f7926d4e2c58a55d2b11d09964e5bb9ca0a3,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xdaecf0a1bddc3629a067c80ce4770a27a4190b025de99f87cc28217691fcb361,3.000000,arbitrum_sepolia
0.09,0.010000000000000009,0x05a0aad6e77155a6ee0c97452a7c997d3d939a43,0x7a3afb0a3a0b96be539365884b12c4e0683283f77e06ca172a5fbdbadf4a5778,10.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x4afac73f7e6267d885afa9ae2058ca2db708650b7a84b2dc5341d3a78e048369,1.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xdbbe35efe9b4a87b92bf94fcfa148fa02a67d2d88eb8d0b746177d01b62d28e3,1.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xecd332bc191e2c13f7a42cf3c109c7bfca9c84047cbc11cf49826e1b5224f034,1.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xe80cd3cfbbefa56abb22d5efecd23e89c8a7d73a721b5f0e18e2b166622e056f,3.000000,arbitrum_sepolia
,,0x6cb0362cda970a8ae79ba10cb524c88c4b3a2968,0xa7d4be7c0458a4401ef01eeb85c306742d0dae6876fc199e79e9d95813eeac78,2.998305,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x6cb8ec59dd95e3e0ba6687c635f8976f24bda95b9884207bb7465d1b977f9f59,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xbc9f6e0eb500dd921d8a43f0743fa832f7c0145f942d0b07a59ea492087971bb,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xb3549345c28b077cdc33087d2b1664463dde367740344f441b0d7508fdb44930,1.000000,arbitrum_sepolia
,,0x5fb7060af3ecd662f04b170dbfdac7789a16e6bc,0xf4f62ed9da4c486b15ef859ba71125a262a99cbc7c10a3c7a2305cf62ab1f456,2.000000,arbitrum_sepolia
0.045,0.0050000000000000044,0x03555aa97c7ece30afe93dab67224f3ada79a60f,0x61d8cab2cd07aad8daca8db2144da2fd0b7c532ba4f33dc306045c7bfa92bdc9,1.000000,arbitrum_sepolia
,,0x95be86f56df18e6f6a60427527df0fde09d0cce8,0x9784c77bea9260fef731c618e80e57f5fcf29673ca8e652f36f488480f32dcaa,0.001000,arbitrum_sepolia
,,0x95be86f56df18e6f6a60427527df0fde09d0cce8,0x095893ad94643e90c91e0f1ced875350dd287f0fc99c24a901dd4a90aba1b30c,0.001000,arbitrum_sepolia
,,0xae6588dcc9564c5d320a3be8f0829fa16528b17e,0x0574d5f0dcb33a72b379567dab69c35251c5add754f545877ea5b3880689e4e7,1.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x114b527a717a394a05d2b8410b4ede3eea1284743b43e0e1cc2e0c8437e36e8f,3.000000,arbitrum_sepolia
,,0xfaae1e4b9cc528c2f3e932db0899e9f4e54e1c8c,0x5d35c8ee25df40f27b246da01f0d47873f5e3da04641469c4b7306d8e51e0760,1.000000,arbitrum_sepolia
,,0x6cb0362cda970a8ae79ba10cb524c88c4b3a2968,0xa0af74a1379762544e7341cc02617d55f51cb855406115a908e4df6219c7bb5c,2.998305,arbitrum_sepolia
0.045,0.0050000000000000044,0x03555aa97c7ece30afe93dab67224f3ada79a60f,0x59b87004e6b93a78dfe019d8d4724b469aceb4e3365a132dfa43d3570e22f2df,1.000000,arbitrum_sepolia
,,0xd645915ced4439eb815d49d5e9410adbf504821a,0xe18d2001681ade3599526f2c86735be884f64ecb7f5c1bfb658e3d1f57f31d46,1.000000,arbitrum_sepolia
,,0xd645915ced4439eb815d49d5e9410adbf504821a,0x542599d38e1805407074d9fbfaa68e8feabebff679289c0e691af64bcd638a17,1.000000,arbitrum_sepolia
,,0xbad2e8f76d7004c76ba1d1b16100754258caa9ed,0x7bac6cd57afaaf63258b7c416d2adefe009c09073f726d609be56e1c2a7dd762,1.000130,arbitrum_sepolia
,,0x28f87af4759ad66308fc010f93a26f4e39fc4be7,0x649f2109a74aeb8e676cff4094a2294894b5c7a78d8da60ad3a6d04d5132c5e9,0.003300,arbitrum_sepolia
0.27,0.02999999999999997,0x78c4135189a16a79de20e6730a182d000a51b75d,0xa59c38471a59abf9815de6980cbf7b1de47f525313870c8be44957eda3e1f100,99.700000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x57a4330621884b7f445eeec9e92231c7e17370cf8f2878f40a8492f3adf4cad3,3.000000,arbitrum_sepolia
4.5e-05,4.9999999999999996e-06,0xe55a94fd5885b0862cef0110ff384f7d207d7251,0x9753ec4dc618b619b0411536cca187b5061f5e9147d224571468de1b6729be13,0.999950,arbitrum_sepolia
,,0x6a638a0fcd3027dc3259dcdfb5d11fe482aa5364,0x5a9c15450e10748a3a9e2c74500d33bc7dca401d114575ccbf3afd090836048a,10.000000,arbitrum_sepolia
,,0x6cb0362cda970a8ae79ba10cb524c88c4b3a2968,0xb39d3d5e84a97d85b5b3a219e02addfae82e4725fdb08d0d789bea65489200eb,1.999900,arbitrum_sepolia
,,0x780764c1c520320608ae3fde4a8e516ca03a1f37,0xdcc536e368bb8fc4912ca673654fbeaf20c73c21c86536442093ab5e712abfa8,7.000000,arbitrum_sepolia
,,0x5f09f4633e3746637d725ba767d8cdacd36ad8cf,0x709a1a97985db81e5128887527ef1df359557c0c2b0dcf77f6e0ce28cfbc1d06,4.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x61c4b31a7286aa576fd06c84d408e17ace11530ec78e5b05646563cc99e8e3da,3.000000,arbitrum_sepolia
,,0x3b8bd13776c30b5c1124cfd129bedd7b6b179908,0x9bfe4fb02d64c92871b2e31f9238eb5c271adefbbadfee9170f3f8f4445b651c,0.229770,arbitrum_sepolia
,,0x3b8bd13776c30b5c1124cfd129bedd7b6b179908,0x9757da8a7d432ef7851dee994e048c9743a0e8b9ac91adfc59da44bac98a3cab,0.219780,arbitrum_sepolia
,,0x6cb0362cda970a8ae79ba10cb524c88c4b3a2968,0x6e6cdd25ae59132f416540878972b5117aea5342748cd28fa1746573b6cf761a,1.000000,arbitrum_sepolia
,,0xfc6c9e17a00ee71378c497360476a99b8f10a029,0x90f17c2ee28d3599a6e80bcfc436cf1a53d185298f2870a67a4f71caee5032b8,0.100000,arbitrum_sepolia
,,0xfc6c9e17a00ee71378c497360476a99b8f10a029,0xe96151ad7e4bdbb035a8032ce09108b6c8587026c2154e8bcc67b80bff902865,0.100000,arbitrum_sepolia
,,0xfc6c9e17a00ee71378c497360476a99b8f10a029,0x5c7278d5baaa365890519bcc220c684f40adb5d5ddf7705ecfa5dbbcb77745bf,0.100000,arbitrum_sepolia
,,0xfc6c9e17a00ee71378c497360476a99b8f10a029,0xae42078f98982bf1740511b4742f7502994c76c3547760fb42f02f9a8b69f518,0.100000,arbitrum_sepolia
,,0xfc6c9e17a00ee71378c497360476a99b8f10a029,0x75c9b9fc0c018d0dcc108771627f43522509c8ff2c75adf0780d6c67865155e4,0.100000,arbitrum_sepolia
,,0xfc6c9e17a00ee71378c497360476a99b8f10a029,0xa39ba2848cd27cce34eee3639215668508606b00e1246bd2305582703a6b4617,0.100000,arbitrum_sepolia
,,0xe0d40f3811b9c24672e64d126cee1bb59a1cd07d,0x8d78b0c743abf592f105d1f24922b0313e2a99f215530caf1789626e8b95ab05,5.000000,arbitrum_sepolia
,,0xe0d40f3811b9c24672e64d126cee1bb59a1cd07d,0xf231687701eacff983300a56943bfcdb96b5cab092820592cd8bda657948d9ef,5.000000,arbitrum_sepolia
,,0xe0d40f3811b9c24672e64d126cee1bb59a1cd07d,0xbb496e5711513bcb538f8b83708a9dc58497faa7c5a3592bff1dc6946ae9f381,5.000000,arbitrum_sepolia
0.009,0.0010000000000000009,0x7a2d27b9899f05941f6352f1d2c329124ba0beee,0x086b7461dbb18aa2b13ce5917eead856243221b158bccfdd67909e7758f618a8,19.990000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xf39d541bdfd180d510aa33080a6d9e3c19726a96ef1571604bd6f7e3937e8d8a,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x5d39ed0383c24ae68eca189e84dfdf263b44851eb9ae428f780ebfbc6cec889d,3.000000,arbitrum_sepolia
0.009,0.0010000000000000009,0x11e66f55c1e6e26d25fdc286f637d8150315327b,0x4ae61622462e4ce117ab79946ca036c6104515a5462b6ace8f27af3527beed0f,1.990000,arbitrum_sepolia
0.009,0.0010000000000000009,0x787329520c9d27e588f12cfe786b40e9816f7fb8,0x28e5efe7912c0d9c8a5962fe5655d703b7a9ca84c36a19dd3ce59258e29f59f0,1.990000,arbitrum_sepolia
,,0xfbc171f350319a2e06a80ae640cdd76df084d1ef,0x95aebec696a76495eb3c3dcb18d44427ec2104dc8ced796821397f45719eed34,1.000000,arbitrum_sepolia
,,0xbad2e8f76d7004c76ba1d1b16100754258caa9ed,0x7327a8dbf991af5e3ad3dfc87f4948f17d2ab8b25ef28b974faaac7937832bd8,1.000130,arbitrum_sepolia
0.009,0.0010000000000000009,0x11e66f55c1e6e26d25fdc286f637d8150315327b,0x7979d556f9a9f5cf66f980238e3b6b2bddab6728c806e49ca9810b5d051297af,0.990000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x4f0475d42d3fe3ee6b68ca6292b241e9d87b779f53207a5c854338bd183c65a6,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x76f95d2da35a5c68a75a3b41c6c49f5424622d48955d12d46716e10a32e35a24,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xcd849c670e51a4811f4b39a8a4c0c0b15cf034ca14b9aa82417402e7e30980d0,3.000000,arbitrum_sepolia
,,0xd7003836e601516e434ce07d0a062605754ff3cc,0x8bce2aa0a5e57f55c395c6eac06a8ef32b9deebc1fe4b129138b5dfe8790e611,1.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x40d4be0a5d2103aad63b0b905bdbd9ea9281e6be4844c240bef453de197e3879,3.000000,arbitrum_sepolia
0.009,0.0010000000000000009,0xa68e09c3d480424ee4dba6166cd86d3d26a3b460,0xafe1d338b1ebb5c4a72c05f4f29fda83e56b752df5e62d452aa9ec3c03cc1aa4,4.990000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x24f53d6a8d7902f411eb42f298b0ef0124faa99003da21b4c3ddffeebf026678,3.000000,arbitrum_sepolia
0.009,0.0010000000000000009,0x134d230fab42d29ce0c00b4c0d8cb9067054cf19,0x26e37fbe6b42dbd4485ec718ebc41f4db8bf7d6d3900319f978020c55b638d04,9.990000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0xfe4721872693f97745546eb2c462941d4e5f35a8b355a30a6974191d8e45dc0b,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x71da15ca4d085f40a62c681699b2b656739a6695855bfa0e3724d9c604859c2b,3.000000,arbitrum_sepolia
,,0x67df4bc369de8686e0fa53f7e1c3c6fd371ae13c,0x0104fd17073933c4d827d6586280b3b9740415c76a4ca56f30febebcbf225fe5,3.000000,arbitrum_sepolia
,,0xcae986e0b8c229d55f843f6f7f335c974061f057,0xe801a6516967425cbea2c5503cb86b771e7d213556f385310dda4c35e5193afc,50.000000,arbitrum_sepolia
,,0xdfd27d1c6dac42c73253dcbadbba45c897fd7fe3,0x9847986180df3bcceb4845c76f30267dfcce5a2c59e29e637022e6612461ce4f,1.000000,arbitrum_sepolia
0.0009,0.00010000000000000005,0xed8cd148e6d280a4f6f19cb4d5237a2442830203,0x26ba4787601e06f3ed143dc96d20bf94479af00d59409d504e7eb6ce4486ceec,0.099000,arbitrum_sepolia
,,0x16c4ac317f2d892f8b8b09c017177a01beeb75e9,0xfb08a9bbb18023b573204c5d92ab3164fb3da82b86e6f3f376b7490a62ac3523,1.000000,arbitrum_sepolia
,,0x16c4ac317f2d892f8b8b09c017177a01beeb75e9,0x58b68de06a0cc04e509a100b2f0894f8d6f1b9e95e78155339c49b0e74dbd40a,1.000000,arbitrum_sepolia
,,0x16c4ac317f2d892f8b8b09c017177a01beeb75e9,0x8ea347179e21a1691938574e1d6ef5039dfa662305ea7d623e11755ca324bd3e,1.000000,arbitrum_sepolia
