blockchain,wallet_address,is_circle_wallet,tx_hash,# of Transactions,Circle Collected Fee$,Transaction Volume$
arc_testnet,0x97dbdde069b9f69dcceae786dd708664129a0db8,False,0xe62e0b5c14eef3f0f0e6f17518600a617e69dc6131b5e397af633d0e34bf899b,1,0.000115,5.768846
arc_testnet,0x55474927fa29ef40154dd7ada84ac85693545812,False,0x8155db594d39d6e2060163448096c4b63bef1e6d788f12281315e6f2c60645a5,1,0.000243,12.167566
arc_testnet,0xe0d40f3811b9c24672e64d126cee1bb59a1cd07d,False,0x4e290986172f31968fcb6545e546398c401ed9729d25efd3a430fc463045b8cc,1,0.001019,1.979604
arc_testnet,0x2c57b17a885f507aa1b1caca4916aaf3fdffcf9a,False,0x5b200f749310aa82d38076c56a16e41ae5014f81c30968afb008421a6aff31db,1,2.8e-05,1.419716
arc_testnet,0x39786c76037037fa6ad759780e501b65fc8b5b66,False,0xeab797bc6874ada19df0100803fb535be35cf9623b43cf710f7d0eb24d817942,1,0.0,46.413818
arc_testnet,0x7a643ea908e2a5709233e660d4d36d6d5589ffd1,False,0xf11e436558b6847525ef705f7cbe7f937ce27ae57addeb95e9af7b5a6d7cce06,1,0.0,4.180834
arc_testnet,0x8710d8fcc06a70d4748cdaf4a52441686f9779d9,False,0x0c29d47bc6b9dfc53287472d6bab449c28346fd624d58b2965c4a2ec1ce4c1fc,1,0.0,22.715351
arc_testnet,0x717eb88893543fef6c9b97934800c26175a9ebaa,False,0x4e305510c29cad0ae57802bbdbb5ea943844167a5d856c0921de6e167b199dd6,1,0.0,10.163144
arc_testnet,0x4509f15d6fac16f85cf1103baab6fcce4a16778f,False,0xb63fca49a423529daec992c796e2d087f400dcbefe454a2c345ec2488393afc7,1,0.0,2.037527
arc_testnet,0x3ace06952e0dd11016df2e2d6233b87a39a2f53d,False,0x3514d9a9ed66fdcda612b091c573e731dd006f155d56fb63fdd6119f0462fbae,1,0.0,1.180745
arc_testnet,0xea0f27b49b140292a4252e6b2df5f9d8a6d15ed4,False,0x4c709f057425c4dc83ad42227464162edbcd292141e799a56059b5baf52b875f,1,0.0,34.923284
arc_testnet,0xb9de8e8ac4e889635773dac1e780b527ce754e00,False,0x78e96933bc5ada8e56b348d94e05ab7a0e91398c1265993901dec323271d0505,1,0.0,21.152135
arc_testnet,0x5cfe0e05392c410361081a5feb7fb23000c2c097,False,0x72491333580bf4460d2e466761815b19f756ca32179a5910a11a0c7566ccd3a2,1,0.0,9.218904
