block_timestamp,source_tx_hash,blockchain,destination_chain,source_amount_numeric,bridge_kit_fee_total,bridge_kit_fee_circle_collected,bridge_kit_fee_dev_collected
2026-01-16 04:03:57+00:00,0xcabcacb77269ab0189d706c55e9d3398e8250481febeea7a6a3c7d2e038296ef,BASE,SOL,2.988400,0E-38,0E-38,0E-38
2026-01-15 20:11:45+00:00,0xa479ea8ef646a2318b3e77a8647ec1df3931d4f238c7cedddafbd9add4e79bb1,BASE,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-15 18:21:06+00:00,0x575a7546fb277bb16994b97e60325aa126c26fff7f3de08ee9d5d6113c31a1b0,HYPEREVM,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-15 18:19:41+00:00,0xb897549cddaa7fc3e17a461fb8a71f793a10828af857114f1e2b22adba88cbe1,BASE,SOL,1.000000,0E-38,0E-38,0E-38
2026-01-15 18:17:39+00:00,0xa740957117930540fcc799caa4331f6901aec1f8606d0e89657bf2844bab84fa,BASE,SOL,2.000000,0E-38,0E-38,0E-38
2026-01-15 16:27:04+00:00,5SoycKVyPpfkqribz9CEGL8VVtqGZMJuMpk8CSbmyiiH2bjo9pvDKH6uVwwJYeBFVuMwKbgSYNB5xgveRnub2iUa,SOL,ARB,10.000000,0E-38,0E-38,0E-38
2026-01-15 16:26:11+00:00,58JRgXQpYfqTcCCSACqKwjkndZZajf3DVBHPVQmDPUAk3nyi8iygYPNa6vX2dTz1qFjBjEV1aDZmYPnj1fttdt8L,SOL,ARB,10.000000,0E-38,0E-38,0E-38
2026-01-15 10:30:39+00:00,0x7573828afd6d05987f7f8c3c445cb21a82cd9a33c0393e261b95811341fc5210,ARB,SOL,0.020000,0E-38,0E-38,0E-38
2026-01-14 18:39:41+00:00,47ZEi4m9qYSEzbDABkGUn2huoM6rmTy45H9vXP3JyxinnYaWjTvuWY8kUk8ZbtzMbqjB2cZoDRkhNkE8cCsPv2Hb,SOL,BASE,2.000000,0E-38,0E-38,0E-38
2026-01-13 20:34:51+00:00,0x37df76c904a3e6bec78c711e672784dfb8775f4fb1bc9a2aeff7702279b4b6d1,HYPEREVM,SOL,5.000000,0E-38,0E-38,0E-38
2026-01-13 18:51:59+00:00,0xdee7518a888e4eb5366c62d270d923f9fb37a65a5c5ea0797cdf4b6e38003c09,ETH,SOL,1.276022,0E-38,0E-38,0E-38
2026-01-13 16:10:35+00:00,0xececd5f0ff6e687efab69e265ac07154482dde14743cea1463c573177c1aacd5,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 13:42:18+00:00,0x3a21299476782120c213cbed133b28e49d017d1575476e729d117238b001e2c4,HYPEREVM,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 12:55:47+00:00,0xbb531b4ac54403bfa4451214dbdf0a4e79bd6d8dfb2bb7624ed44fd145eaeade,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 12:53:35+00:00,0x792aa7cc40dc45d8e27a80e59e8cb8f24ce11f9059b0e35a9630aebe63aa5e0b,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 12:45:35+00:00,0x2d0094708a12e38181a6e7c1cb213036cf7fe67bf683f432c143e02cc77b9ffa,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 12:42:11+00:00,0xb5d505c9e4431e23c403f6a53bb74f28d85251a52a171567dcf06d8489daaf94,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 12:38:23+00:00,0xbec90802e9d746be0756ae2ec8fdca5d28d646faaadf61a2f933bb619100b950,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 12:30:59+00:00,0x4df37f51856bfaae37e3c1fc7f60be7300dba28e18d32e33f6318e871a220596,ARB,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 12:16:35+00:00,0x12c2e91e3a2653fbbf2c728c589e1baab9d638872a47a0bb7dc47f3528d9f5ef,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 12:11:35+00:00,0x7afb08907d5c0c4d334c82dd028ea06b55321c0e107b69f0e31909ff9d607e99,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 12:02:47+00:00,0x6607f026f9ffafa5a7a61260bad108359b252e2a04f803191e2c1adb679cf8c3,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 12:00:11+00:00,0x3953c5eb03faef49fc051b4509562b1581bf19682a4a5eb6ef68d3bea294d204,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 11:56:47+00:00,0x00a5ec5a743ccb7da4b586ce96e7ae2afbe2db974648e65a2e83914767f17d50,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 11:54:47+00:00,0x527f6e7225318685bf6575f1cacf54d119dc3578e3049ba1be5c83dee6fd4ee9,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 11:53:35+00:00,0xdac2934cdb55feb5394e8c7de92088311c68feb2a90440185f92412d7e230d0f,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 11:43:48+00:00,0x07f5dd9eba0f894c42fd4a7685b9d5e566c041761446828d43609f0d444fdec8,ARB,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 10:52:59+00:00,0x23bf77f136130e3c4b970b0237c1c4d87348743857a23aa2cbf218178a6e6a30,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 10:49:35+00:00,0x8a4e1ae7f788748fd198706ef7dbaca854cd19ab5ed51058ac4780bb5496353d,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 10:47:35+00:00,0xfa815955b08966f1a16c99e857aa99c97ede846e92582c7c0cd0047f97fc2a40,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 10:43:59+00:00,0xf25835a767705f5c57909f5cf319b605ffc65e93a93fd260826abdf43cdae6be,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 10:40:23+00:00,0x49cc94cc659393158ced7c2161bec21776fd51ee0b12480f050682a7a041a205,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 10:37:59+00:00,0xc9135d7b1ac9e6f164c998f3ca3d775cf6a178e7764ed08cfab89d969c95dcbf,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-13 10:12:59+00:00,0x82c9f3dfebfa2bf06873c34980b2f34af40f73751945823e746d3b802db6cd5c,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 20:01:59+00:00,0x39b8864256b85673fa0a16433846cf15f35e4126466404dd22db8232f1d58365,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:57:47+00:00,0xce0ece4d608ab2bdc855df5936ea9c2adb48e20f64ec60aec42d3ed72650f557,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:55:11+00:00,0x6d9e5dc71c1de6f039a9fdf8c8d80f36ebc44a1968df8992e715bd46b6514a90,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:51:59+00:00,0x9f9806cc8c36e98681cb9af4bb6a9d4c1dfa62f780c3fb14da53e427bda2b0f6,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:50:23+00:00,0x0892015f172eca9cfb812f7b5647a2f49741db825d3071cd7ddbc719cb568487,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:48:35+00:00,0xb67fe249b2a5ef8402264c603c712d5dd228888d6287eab7b66b08cc0802f32b,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:47:11+00:00,0xe13e6e966169f06097f95d1423cbf0b866b526bfbfc95aa0ecc9de8fff2a2fe6,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:45:35+00:00,0x798c2edbf1d6a39aaf437709c371ac80de6ea3f5ad269d9d913ab2ccc8e46ea5,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:43:35+00:00,0x9cdbae366a4371e5a8f1b30c9d7095704cf5418a796a5f57737841b2a5877408,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:41:11+00:00,0xbe534554ece59d2ffc31012e0f7cb5ab4390727338540c14433a7e60724c7b62,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:38:47+00:00,0x4d4bff8536e19493b2c38706d283aa4bba7dc47f80559d2918c0d1ec0e124a85,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:35:47+00:00,0x05a680b1b09a6cd8d0a4c66d1895c8306862a6765f345560e7bd93597d6cf05d,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:31:11+00:00,0x06ed56533948aa4b04d66edc04f5a7f09638135f32658bdcfe5580020bc0e700,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 19:04:47+00:00,0x43d4c4c5d78dd5ed7a396751b9f6719b310c6e1ecbcb78e98339d4a3f1710eb5,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 18:43:59+00:00,0x14cb3a71f4cea070d40d1ef15ec7e77da80214b249cd54d8751fd187662e8acf,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 18:36:59+00:00,0xb2816f11480e5cae4612e7f0d6cb3e2df009ef0660c31819607e0380dc33832a,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 18:29:23+00:00,0x0ea21cb324bf4a5c812cbc0a40a90e928a6a9c180824ec10c724b281e2874898,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 18:26:35+00:00,0x9023910ac2c5f1645298a6275d0f0606c77ea56ee7b8bdb6dd5ab839af22ba26,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 18:24:23+00:00,0x3e1508d4cb6f602f21ef40a3fa0f73f197fe5e770c325ed2f3fa47040ef73bb4,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 18:15:59+00:00,0xcb3029bfeb82878725e28a332e9b523902b4383969e1d21d7f50c95f6362c59e,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 18:14:35+00:00,0xc773db9d0ad0b8f56bce099066c752e86801e7d1ff842cb692de0188d5e67c31,ETH,SOL,0.100000,0E-38,0E-38,0E-38
2026-01-12 17:58:23+00:00,0x92e552e82d9be915be06301d3f327c9374160e9038eefa2aa3a3480cd171542b,ETH,SOL,1.000000,0E-38,0E-38,0E-38
2026-01-12 17:55:59+00:00,0x35005c70a45cdde785be1c0e1fe671da9a0aabf24947e654e42293f6879f36cf,ETH,SOL,0.000100,0E-38,0E-38,0E-38
2026-01-12 17:53:23+00:00,0x51590e4bf5da15c792ea0b00ac0e7f2510bbb6eda11a23f43fbbb3ee9a80dfbc,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 17:42:59+00:00,0x096300dc416e9c365e343ea7cb6373592fdbd82c1392c0395e89d20196c571e1,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 17:16:59+00:00,0x36cb7f4d0c836f3178f6b7ccf358331bec2559564a18a38dc437dc31b3220760,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 17:06:23+00:00,0x93bd17e4fc1cb34d5869aea029e0d3599ddc6fe7627ada77c794196fc871da41,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-12 06:22:05+00:00,0x82803ad34383fe219b6976f718806d43edd07b49deb1ce7f0ebbdcd13e57df9d,OP,SOL,0.100000,0E-38,0E-38,0E-38
2026-01-11 19:58:30+00:00,0x26c4b6411bec659abf72cf876f47149387d8c10a714b2dc4f36a7d17dc7e94f6,AVAX,SOL,10.000000,0E-38,0E-38,0E-38
2026-01-10 13:05:29+00:00,0xae719cf2e2a7bfcafc00713fa2dc80f6f1934ab9db1f032db55a1b7769a1839d,ARB,SOL,1.000000,0E-38,0E-38,0E-38
2026-01-10 12:29:02+00:00,0x9286140b071337e2757afcb6d1b0820f5459031f33e056c4d09946817c2e0be7,ARB,SOL,1.000000,0E-38,0E-38,0E-38
2026-01-09 18:07:59+00:00,0xcd60af427160e32c3ff5e3d714496909bc9810aa1d5685f226505ceff67b3117,ETH,SOL,0.000010,0E-38,0E-38,0E-38
2026-01-09 18:01:47+00:00,0x2784ed7a6c7bfd2f932f8fd0df3925da5476a80fc3aef863665ad529d329942a,ETH,SOL,0.010000,0E-38,0E-38,0E-38
2026-01-09 12:35:58+00:00,3vmBocWYXWapM8Y9B3yAAbSTSAKtCL4euEFNXq1b5nrcWHWcFe6BnDk3ezxABzeihBpJaXsNMgvf5zh3BE3VYCFv,SOL,BASE,0.010000,0E-38,0E-38,0E-38
2026-01-09 12:09:36+00:00,49fU1GS1aGGAHGWHBy6ZoqTf2G97anKM5RQLpJ2CRdAwSeUkoBU2DFjLzWi9Q4ca8iJsvMrLotHDANciiBhUuc6r,SOL,ARB,0.010000,0E-38,0E-38,0E-38
2026-01-08 20:42:53+00:00,0x87e99c41a8a20da8789be7f60d0ebac7c24f78b099e0d5ddd4a84e9cc419585a,ARB,BASE,0.050000,0E-38,0E-38,0E-38
2026-01-08 20:39:22+00:00,0xb3ea8082c7098ba2e771df964b05e5a6e0e3f7a81f5a7b58217d37a2b68a6ef6,ARB,BASE,0.050000,0E-38,0E-38,0E-38
2026-01-08 16:42:35+00:00,0x390bc714b6ba45bb9254ad012cb1b012238c4f8bf604efd2005c451a47d992b3,ARB,SOL,1.000000,0E-38,0E-38,0E-38
2026-01-08 16:26:25+00:00,0x8252cf77118cc4a2e2fc54323b58eaeaea2581686091e486f179fb0f6cb05b79,ARB,SOL,1.000000,0E-38,0E-38,0E-38
2026-01-08 16:19:41+00:00,0xa0c9114d00e24cc8b476a0fd9e61de9d232b1c5c8a252a60c0fb50fb5650e729,ARB,SOL,3.000000,0E-38,0E-38,0E-38
2026-01-08 12:25:40+00:00,GqnYvFUCwCgZWxqqvrMNysqj7BwLNgiCnpbQ4oorBC1qJH3G1bRY7ZMqWxLZBsEA47M82Esf8FdUkYqqwrfufPG,SOL,ETH,0.001000,0E-38,0E-38,0E-38
2026-01-08 12:01:53+00:00,gD9nbnANpvA6vU8rnZ3HUydQsGe1pVckei7JW43BskEwYeGNSUWVDn6pSi7MfnpuYsWJTAXu4zExNbVZ4hSkxhm,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2026-01-08 11:37:14+00:00,3qFC9Q9UQDydfo4ThUDZ2vi3tm2JzknVkPTriio8591oypzp2AtrL3MHdSo88yUXcBTuATz3WepevJ1JeEvmFxx7,SOL,ETH,0.010000,0E-38,0E-38,0E-38
2026-01-08 10:52:14+00:00,4jay389nfAxCaRXwdL9zEaP6HVgcYrtK6TW7tAuWEkavxqHSCHTqAkRb23de2XsDD5HdCiaRi8MYst3e94vZe2hk,SOL,ETH,0.010000,0E-38,0E-38,0E-38
2026-01-08 10:38:02+00:00,4EmD2FnM9GezE8Gia8TJRbaTLoz7zKAcQBEL5YWyV3oonAtrzwp8uGadJvEHGFsres4ehAUbPB3ULJoxvc6Yzxcf,SOL,ETH,0.100000,0E-38,0E-38,0E-38
2026-01-08 10:34:49+00:00,38ViXDwixcFmrBECT9cLeH8V2ydueEbWkrHqHC2mnhv79Sng6dDRheR2HNMZ65RQeVja3CTMHpgutdGbxHj7tkq4,SOL,ETH,1.000000,0E-38,0E-38,0E-38
2026-01-08 10:01:16+00:00,4WuG3kZ2AVe2KvexZPLjghnsfauj2ZG3Gwgjp4tvDbqTHQCzsZZrkhrEGb3xHTR1hP45bEQbDiyCf5yJn3R5xDoH,SOL,ARB,0.500000,0E-38,0E-38,0E-38
2026-01-08 08:31:41+00:00,0xb5ab5fa65f46e571a100f35607939244d5c1a38e7f666e15656dd45e15c7e415,POLYGON,ETH,1.000000,0E-38,0E-38,0E-38
2026-01-07 17:09:46+00:00,2PoJrm1jqaY3VaqSps25uYcWcxLfrm8BeyVMDMcVdSExFk4sLyExBDhWpaysEdKckQeYfxxTqDJ6F9bnMB7PniMK,SOL,BASE,0.999000,0E-38,0E-38,0E-38
2026-01-05 17:11:45+00:00,0x20efa134c2638e01a7c011b7da8c0caeeb26cec2c31a11743b9f62e4760578b7,BASE,OP,0.100000,0E-38,0E-38,0E-38
2025-12-31 21:23:27+00:00,0xdd645b1066d5596fc9a78b7f018e68f6d76cf4415868af5070ead0749690efb2,ARB,SOL,5.000000,0E-38,0E-38,0E-38
2025-12-31 06:55:28+00:00,0x7e08aa2aa257f96f2ee338b5f1b5a15f81e6394c36507e55fa8abdd47f5337cf,ARB,POLYGON,197.000000,0E-38,0E-38,0E-38
2025-12-23 04:34:59+00:00,0xc2a3c4e92a7127606561e01e5358787839d25e25566bee9b6b0de81c036a22ab,ETH,SOL,7.368849,0E-38,0E-38,0E-38
2025-12-23 04:22:59+00:00,0x14ec1569c290d57879a07e9f200cf6ce18302ce95e20c4f22a1db5a5912f7cd3,ETH,SOL,7.403170,0E-38,0E-38,0E-38
2025-12-22 09:29:33+00:00,0x779b7f57d4b976cdbbfc7bfd7137a8ecc87c6347143bc4c6cb251023ef6af2b7,POLYGON,SOL,1.000000,0E-38,0E-38,0E-38
2025-12-22 07:31:35+00:00,0xbbda3a10e2ac5839fddb9a5c73b889a3e2b5d5fb534bfbbfc7b70a5530df3329,ETH,ARB,0.010000,0E-38,0E-38,0E-38
2025-12-18 20:45:19+00:00,4UfeNNxWtMuy5U2PvAidKQ3cCcpyxznQrPouUt5X46cwybyydrGRY7bzx2haQ21WdcVmA2FSMMWRdNGxjoea9A93,SOL,ETH,0.400000,0E-38,0E-38,0E-38
2025-12-18 19:13:41+00:00,0xc4fb47b56a5233a8dddb36fae4f9290bc802d857c0b83f1c6f931342dcc62fe8,BASE,SOL,0.250000,0E-38,0E-38,0E-38
2025-12-18 05:10:47+00:00,67VhqmMs6FjTsQJFLJWbqCjAbJ9ts76o2ydqsqNNNrLErqmyHfLrQntbbuHC5E681p2zvLzrHSWVeERvxrPVNbCx,SOL,BASE,0.000100,0E-38,0E-38,0E-38
2025-12-17 20:29:59+00:00,0x9b7fc3633972589ab563358c73e05a9a4ba14560571a84533046035c78627b02,ETH,BASE,0.020000,0E-38,0E-38,0E-38
2025-12-17 13:53:03+00:00,0x7dd7e43c4d1295464c104c271b652648d080c1ea2abbdfb0814800dc2f89c85b,BASE,HYPEREVM,0.010000,0E-38,0E-38,0E-38
2025-12-11 14:40:55+00:00,0xfae839245561f85d4e0bf398537f59ec65675045e71aee3d608375373e01ce36,ARB,ETH,1.000000,0E-38,0E-38,0E-38
2025-12-10 13:09:55+00:00,BPH8rmsmH3EDQceEECyvGrViKeLUzMbghcHUK3ohg1KrzGeofpzVvL5ivGHLNYt7XAZcCSqUzZeio9PqJwtTv6z,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-10 13:07:08+00:00,5DH5aj4pRcKpzfV9Pduff6gKB5ETxHSufjSFkmeiECwrAya8vHjrJUmf4Y6NvchMwMp3pjCoE9SjDaqp4Td2p2zD,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-10 13:02:57+00:00,25iWKCMa92dSQRETLVG6UzmB4kLrfHjfGT5pPRnKbcgv4Xnv2EdfoqX9w6VaPpoS1qwGYqkHpyj1bMo64ZFj56Sh,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-10 13:01:59+00:00,0xe16ca3b7fcbb3a7b2741fcfb3dfcfffbd8103898629c9d4c1257030a3790309f,ETH,BASE,0.199951,0E-38,0E-38,0E-38
2025-12-10 12:42:55+00:00,5mwNCzvPFzLrYAQcpaq44877q1Fh4b8Q6yTfF7t2ucVJLB9GqUQMBzcUA5ruGcFjyJYtxsLhxPewTjYx5MvBkVor,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-10 12:42:28+00:00,o64kKE1Sf6srn797xBntSwMHBWBNEKQQ6fgc3FQYCGm1zh1AN7TkjV9LVxr3yfMHv8AxoDi24J6YmYpqnuuzmJW,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-10 12:42:02+00:00,BEEorfWmk2E8beWLtzSN1AL2hsQTTp7uQsJQwEfBu5uP8cRqLKKGkdY7hWAaijitd4XsDKURX2frb55Vvpmpf5E,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-10 12:39:41+00:00,tGpEWPcJPrjHdPk3EeL8jvutnSkL6RHkmgNv6FWVGgLZHb4qnGR2bwTPCHTnaHBfTbzGKFQWQCAJowViJngm6rH,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-10 12:38:56+00:00,3sTvpK13ZyPTft9hpybXQn9rKqh1ZUL5AvKsahoZTpuBxQF38WS5FDJyhapUVoBau8DTYcEB2u392cTDTig1Zm6G,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-10 12:34:47+00:00,3ZHGWpFttHHUNJuLNSJNYi5BDFbK7zPkaKaBmYZYznPmW3NUnekuhqvQbf911xP3c9ohhjHY3r6114xEJj9UPBRD,SOL,ARB,0.001000,0E-38,0E-38,0E-38
2025-12-09 14:44:33+00:00,0xf1155d6b6944b20e0a221f4cda1c1123acbe3cc5d9e13a379328b0fb033498b3,ARB,ETH,0.010000,0E-38,0E-38,0E-38
2025-12-08 22:30:23+00:00,0xf0c1df273e510380648d6405f717724057ffb40ee1a5aa10075acf49804d77dd,ETH,ARB,10.000000,0E-38,0E-38,0E-38
2025-12-06 16:59:03+00:00,0xe4b019e3d4db9bddd3fd3de2a7e0403626ee0d5cec31ef7a1e1110264c0895d5,POLYGON,BASE,0.010000,0E-38,0E-38,0E-38
2025-12-06 16:55:33+00:00,0xbd443c3e941340fd8a12ac3681864baa5deec2c1a9de0e4691c5327c135dc1be,POLYGON,BASE,0.010000,0E-38,0E-38,0E-38
2025-12-06 16:52:59+00:00,0x732f1829cc786f8b6067b0e7cba05560ebf740691f6169d0939023da5e83aac7,POLYGON,BASE,0.010000,0E-38,0E-38,0E-38
2025-12-06 16:50:59+00:00,0x0e3382de9f53eb3017b630fe47d89f145ae7836e3ea03161a01cfcb0cfbbc745,POLYGON,BASE,0.010000,0E-38,0E-38,0E-38
2025-12-05 09:37:59+00:00,0xb9a9d79d8e3b388942647b96285a560198c71d6c46f0e8e6ed81c5ddf8800f12,ETH,ARB,0.010000,0E-38,0E-38,0E-38
2025-12-05 09:21:47+00:00,0xf83f84349eb4bcf551ce0c1a40356cfc9dce94114c53ec434231603b669cdf0e,ETH,ARB,0.010000,0E-38,0E-38,0E-38
2025-12-05 08:44:59+00:00,0x0bdcb86668c167871a3ec61245df8be28457895545866e8bd38b40923e0546d2,ETH,ARB,0.010000,0E-38,0E-38,0E-38
2025-12-03 12:42:47+00:00,0x60e004619592e174d03f1abab502bf3390137f2c5649994d9b132bf6cb19c5a2,ETH,SOL,0.100000,0E-38,0E-38,0E-38
2025-12-01 07:14:55+00:00,4X1Brz7VuwWgnAPkGXX6amYLWKafQcDFJrS9FBRQCZVps3mHS1JmHwVXHKbbS6RSG2P38g9CVT5nxbkyJsEzm2L9,SOL,ARB,0.000119,0E-38,0E-38,0E-38
2025-12-01 07:04:49+00:00,3XxbGZvjZTaXyqkfMEhvG54cfWtQMANBHyMSn3qgxpX8ru7CNn4FSpzSFvXPqmNe16QpN4azc7P65FLbtbk4GpPG,SOL,ARB,0.000119,0E-38,0E-38,0E-38
2025-11-30 10:11:18+00:00,34RhdBE4i3zZScGHCMZfTsoTK7dfcC6G4e4SNZDRn7gwqtL5zY2kvNaMu1gQmxhjeuVerBhrhN8rVCoTLj6vwE6v,SOL,ARB,0.000300,0E-38,0E-38,0E-38
2025-11-30 09:18:22+00:00,4nJS9LeypeafcuPzoPJPRiUPYVznuRYrBU1APrepaYKqT9UVbqfxGA4x32Mz1rxwqQQUM48jBpmnk34EzbsnGo1d,SOL,POLYGON,0.000025,0E-38,0E-38,0E-38
2025-11-30 09:15:06+00:00,5AscyRT1a9pGo6rG6z972kuy2EYV4PZv1FdL2wqjh7a6QCSTg9ek3azGcko6Ptb4X1GA3cXsKQJ6xxq8khvZTGZ1,SOL,POLYGON,0.000039,0E-38,0E-38,0E-38
2025-11-30 09:14:16+00:00,gdwrCq5sGdQ9gwgvJpn6pZjisLWyPUgz2JyWCBxrnYHYeHc6o1SWu75z4hdRRRUuF5aYvHumjE6SW4vBWKU1vFw,SOL,POLYGON,0.000041,0E-38,0E-38,0E-38
2025-11-30 09:11:43+00:00,5AhcLrk2HT4t4WZP2uZqiZHeTFotynrvp5SxLhHAiWRCRhNxTbue3WN67kCc4ZxZzuWwhiahoWyFj1T17L5oW4TN,SOL,POLYGON,0.000023,0E-38,0E-38,0E-38
2025-11-30 09:06:25+00:00,3PJJoJimK2PjwSMKFag22m8UNU4kWUSkDLP1iBTFr5ccK5y1x2kcsKCjGo2NbucvpX2BigefwiF9zYy79d1ywbi4,SOL,POLYGON,0.000048,0E-38,0E-38,0E-38
2025-11-30 09:01:03+00:00,2NUbgf687h7mtDCZktm1rngcHks5SmDzw5YaygsWBeaoCNc3Zuii57tZYY9qZc3wWrLMz2pv7FtoG7guh7s799Vt,SOL,POLYGON,0.000022,0E-38,0E-38,0E-38
2025-11-28 20:20:11+00:00,0xc10134e8b7585070e144cb3e6b011688eddb45c0401a6a1a3224a4642086a489,ETH,SOL,0.500000,0E-38,0E-38,0E-38
2025-11-28 07:41:15+00:00,0x535d931279ed210fdf51707b25a49241919884e32c6bfa3bf990717be7bd30df,ARB,ETH,5.000000,0E-38,0E-38,0E-38
2025-11-28 07:32:27+00:00,0x96979fc2a3c13200c4e0bc3b49d1802ef02243749e796becfa2788859c816269,ARB,ETH,20.000000,0E-38,0E-38,0E-38
2025-11-24 18:19:57+00:00,3cjfK2z9hXSak4tBMcs2mxHxLBfP6PeJvcAv2Mi9UXYYJTZNtiRHWrKhLYoanE6BPW152AQULekXYis29CdKo6Wt,SOL,ETH,2.000000,0E-38,0E-38,0E-38
2025-11-24 15:19:05+00:00,0x9ed44e89a860ef9af92e50c2ed8832503e1996aa38e990831bf3f5ada5c2f72a,ARB,MONAD,2.000000,0.68999999999999994670929481799248605967,0.06899999999999995026200849679298698902,0.62099999999999999644728632119949907064
2025-11-23 16:52:57+00:00,0x0a0f250bbc8846f8cb254c514a37fe82b421e44727ba09281db1554d7b678e18,POLYGON,SOL,1.000000,0E-38,0E-38,0E-38
2025-11-23 11:20:11+00:00,0xac8db53c08c52a57c47d8528241ed7d14ec31ac1cb3e1f9690a5c845f790262b,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 11:12:27+00:00,0x4a0702f4ba44018b0fd57467d6d8622e26dfabf6a686a7a9993656822cd62457,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 11:04:57+00:00,0xce5228c8d63bd8d945ae6545bb7211508c8ebe3072f302666b9cfe6006d7d2fb,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 10:59:21+00:00,0xee389dd673443b4ea365a723320a674e6cadad88f831d650b8e79ed70ab07676,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 10:58:33+00:00,0xe7364d7fc165c712fe81fced81dc9d99e24ad7de7d425ba16e63292935ceac5f,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 10:57:35+00:00,0x7f31ee2ea41309f0403dbc6c8506d90b21052afe80d0d5950c80b88047e86336,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 07:07:43+00:00,0x42b13bf0d3e175afc66af9c51114244c15cd3a0d3518e5bd0fb3492fa92e9b46,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
2025-11-23 02:09:29+00:00,0x5938328317d5b6183f9086c697f1621cc7169af80a08fcd028b88ecf17a2ef82,BASE,POLYGON,0.010000,0E-38,0E-38,0E-38
