blockchain,wallet_address,is_circle_wallet,# of Transactions,Circle Collected Fee$,Transaction Volume$
arc_testnet,0x7efebbb67503bdbddf2c05bcc6cf17259f78faca,False,4,0.002038,60.854327999999995
arc_testnet,0xa97d4cf6334b060f2c7b07c480da368bc48722bb,False,4,5.5e-05,2.797538
arc_testnet,0xea58c182cf191b5c91cefaef99ba47732e8e74d4,False,4,4.600000000000001e-05,2.375922
arc_testnet,0x289818d3d41e71cdce80b7be212f19ba4c7dc7f6,False,4,0.011217000000000001,31.33714
arc_testnet,0x1f72e1469327205b5669063e6822cd76a697daad,False,4,3.9e-05,2.030293
arc_testnet,0x6ba9154235e9a81eac0b3e44fe677b3f55f2432c,False,4,4.9e-05,2.54379
arc_testnet,0xf22dbb534ab71df04fa8187a47b63ce8754a4945,False,4,5.1000000000000006e-05,2.5956799999999998
arc_testnet,0xa1639d7c852220f479040bf81317040bbe097501,False,4,4.4999999999999996e-05,2.262746
arc_testnet,0x3c1c47dac51705b23a8a5968a98c8d11a9b41caa,False,4,5.5e-05,2.820634
arc_testnet,0xd33edd0a4adca29c92aae4cd55cb5f4bcdcff792,False,4,4.2e-05,2.128273
arc_testnet,0x0265f166e1f6abd47b093ad3767b176f9afbeab7,False,4,4.4e-05,2.267545
arc_testnet,0x4d42ed8929ee325c76b263c62d82bde4839296ba,False,4,5.5e-05,2.799538
arc_testnet,0xb060baf369a772918cbfeaced62b4113d4f65a3c,False,4,5e-05,2.597878
arc_testnet,0xba0a4a5b476858d7d05fb64a1895448842e9a3ef,False,4,5.2000000000000004e-05,2.681663
arc_testnet,0xd7f6eac6e13e415a45ccbd82635a973644b76c7b,False,4,4.1e-05,2.1093770000000003
arc_testnet,0x4b8c4a92fd4cf9b61aeaf8d8b71cad3dcaff3f24,False,4,4.1e-05,2.096679
arc_testnet,0xd4da296f2d09f7783f9078c627f9f72b5715c364,False,4,5.3e-05,2.703258
arc_testnet,0x18245668fed33e7597dca0d327f374ed864478b6,False,4,5.4e-05,2.7564469999999996
arc_testnet,0x6cd2c58269b93a3728309bc711e3e104f9bdee67,False,4,3.7e-05,1.8940199999999998
arc_testnet,0xec084cabadb00008dee052d1b18a1104a2ec4917,False,4,4.8e-05,2.480002
arc_testnet,0xd0d11f5c30b737974ccc63d0b0a353c17e045c63,False,4,4.6e-05,2.3688249999999997
arc_testnet,0xe76bc8ca9b35a015e690455de44e9c887863a621,False,4,4.6e-05,2.3658249999999996
arc_testnet,0xf51e1d524372afd85e6bd6bb4fa0361918800084,False,4,5.1e-05,2.611576
arc_testnet,0x8733dd1d325abb89c8b9dd78bb9ec9ce4e63da47,False,4,5.5e-05,2.806537
arc_testnet,0xb90866e13433118dfbdca27296e97425f33bb0c9,False,4,5.4000000000000005e-05,2.737851
arc_testnet,0x21202899b5c991ba94e74e71cfa4120122a6346e,False,4,5.2000000000000004e-05,2.6355720000000002
arc_testnet,0x187dd86e1a4efb2714ff96cca4cd7e5a0641aedf,False,4,6e-05,3.087182
arc_testnet,0xd499e2edb4a177e7cfb4e66bac03f8c0558efa87,False,4,4.9e-05,2.456107
arc_testnet,0x99ecd77fa683119a85d02455e41da5fc328d8781,False,4,4.9e-05,2.5129960000000002
arc_testnet,0xcf7c89724e5929301da419af7a1d4e98aa7c5973,False,4,4.5e-05,2.319034
arc_testnet,0xc1298a57c9bfe8509a587c53a0c66df48cbb7f45,False,4,4.6e-05,2.3362309999999997
arc_testnet,0x032921e233e109a3f76cd0f5e3576ef5aca940b6,False,4,4.6e-05,2.39142
arc_testnet,0x1d563e1cb00d1250fa94e8db8c0714187089cb67,False,4,5e-05,2.5797820000000002
arc_testnet,0xeb4ee15a33843aa655363d08262121138002a53f,False,4,4.600000000000001e-05,2.347929
arc_testnet,0xbf5e392b370377418a7099c4dc8e61c7824d5f7b,False,4,5.099999999999999e-05,2.612576
arc_testnet,0x3c4905f07371586947948722dc3622fb0455fda5,False,4,3.9999999999999996e-05,2.0282929999999997
arc_testnet,0xa6575f5ef2e73024fe0705724d15d2eb6e51116d,False,4,4e-05,2.033892
arc_testnet,0x2df30705a43657ac5add94b4ee93ddc8a8ad6372,False,4,5.1000000000000006e-05,2.601978
arc_testnet,0xfaa767a60137a6964ac13e2d8c3236b1a22ca345,False,4,4.6e-05,2.363025
arc_testnet,0xbeb4f5b4c685af01c8b1d0017d08d45ec4808282,False,4,5.1e-05,2.579083
arc_testnet,0xf16e07ed69bf10201791b45c1faadf21d9e6763b,False,4,5.6e-05,2.818334
arc_testnet,0x02ce05e071b160cfa41ff46a0305ba1305ca51d1,False,4,5.6000000000000006e-05,2.863926
arc_testnet,0x198e98fe0e5aa16e84a4e9452bf47c8c08ef3c18,False,4,5.4e-05,2.7739439999999997
arc_testnet,0x84077c3e0ffd924fb04cf8376a488f9eae0d716d,False,4,3.6e-05,1.84353
arc_testnet,0x096208cc8612bd625c7eb3bfcb28635f0b4e5b42,False,4,5.4999999999999995e-05,2.79034
arc_testnet,0x3e16d1a258be6be609baa7d439701da0c648abd7,False,4,5.1000000000000006e-05,2.622574
arc_testnet,0xee64cf0c6ec9490264b26292185a587457b395e1,False,4,4.7e-05,2.425913
arc_testnet,0xa21c4abc7212826b52a01d4c20c7cea910c07645,False,4,4.3e-05,2.1754629999999997
arc_testnet,0x45429f6d6783d1db6d7c6c37e03bb7c931bbe6fc,False,4,5.5e-05,2.826333
arc_testnet,0x59ad5cd5f4c3a47ce1cdf133ad5232098ebd70d7,False,4,3.6e-05,1.8865210000000001
arc_testnet,0x0c0052ece119cff7b27f7edfced9f05fb819dd2e,False,4,3.6e-05,1.829332
arc_testnet,0xdffe2f0c81539e2191c097d8b1082f5971263997,False,4,5.2000000000000004e-05,2.64187
arc_testnet,0x928c129592fd897c9d4fa02264c0aa0e64fc931b,False,4,6.000000000000001e-05,3.034591
arc_testnet,0xfb39b9835ec2e940f9fb64ae31c21bbf301a4f46,False,4,4.1e-05,2.09048
arc_testnet,0xf41ab84d5f15527864f7a4fdfc358a837165dc97,False,4,4.7e-05,2.427313
arc_testnet,0x590629f4f29ac3523e277175dccc7e3ee9264480,False,4,0.0,0.039992
arc_testnet,0xd280ecf8591ad4a2d0c4c3aa836550f949981b21,False,4,4.1e-05,2.1511690000000003
arc_testnet,0xe3d3c9dc8c348ec56a0fbab2463740da29aaf6a6,False,4,3.5e-05,1.774744
arc_testnet,0xfb30730e6be41df205abc36801bb44491934a7af,False,4,3.8e-05,1.961705
arc_testnet,0xf12e81225d41f1a716b9acee9b19054c7d8dd5b7,False,4,5.5e-05,2.7997379999999996
arc_testnet,0xb6ffc2bebdcef7017f34019fbbd40e8bd1bc8b66,False,4,5.5e-05,2.79084
arc_testnet,0xcac6892435378fb1c969f9414c9b9543620bd64f,False,4,5.6e-05,2.837031
arc_testnet,0x24f80936a5ad6ad7170ba73236c3b8f4275fbcd8,False,4,4.3e-05,2.19256
arc_testnet,0x0aa4a597eb560c879d16e9847c00c6cb0371efa8,False,4,4.7000000000000004e-05,2.397319
arc_testnet,0x4cc8a75a74311d9c0338026ee557d1bbbba2e905,False,4,4.4e-05,2.256547
arc_testnet,0x5128b278ab1ec3dac3c78d73a41d3e362cb3c8ec,False,4,4.1e-05,2.087781
arc_testnet,0x858dfaf1e2d014deaf33f0f3d02f66cb5fd444fb,False,4,5.3e-05,2.680763
arc_testnet,0xb7f66171df59299e741a32968aad73547e4f893b,False,4,4.6e-05,2.355927
arc_testnet,0x1084bf9dd53f31b09bdd394e7378c1a9f4682f13,False,4,5.6e-05,2.916614
arc_testnet,0x56cffd1d32100e062e85ed3e1888d0141ea7b5be,False,4,8e-06,0.39992
arc_testnet,0x3255e9004524709a66cc082c2f72eb41725d8a1d,False,4,0.0,1628.2252119999998
arc_testnet,0x2e9f6a58f2ef450f5a39c6621aef528d7217b326,False,4,5.9e-05,3.0048980000000003
arc_testnet,0x6b3ca134f0662058313c7f7515d102d0309eecb1,False,4,4.6e-05,2.370624
arc_testnet,0x28a38d227a743963ed5097d279baca763f2f78a0,False,4,4.8e-05,2.4669049999999997
arc_testnet,0x730d8ac6cae11c7b96d81895e2d72499b002f27c,False,4,5.2e-05,2.682662
arc_testnet,0x9e2b595cd054aa718cedba8c591f519694a733be,False,4,4.9999999999999996e-05,2.569785
arc_testnet,0xcd220c241e68a7a0368ae76dedd3eba14257ff40,False,4,4.899999999999999e-05,2.5563879999999997
arc_testnet,0x753c2f73ecfb36c16b3f5d434f1badda15236879,False,4,5.7e-05,2.9045170000000002
arc_testnet,0x0b6ddf0aa1942529020232f6b49907f1163a16aa,False,4,3.6e-05,1.818434
arc_testnet,0x885fff5a015a190cf695e18e55e6fac656cb8887,False,4,5e-05,2.5310919999999997
arc_testnet,0xd9c84c6603ba1d17c8931b629d78b6fd9f3a6433,False,4,4.899999999999999e-05,2.510897
arc_testnet,0x1608891b1843edc055ca6104823b3eca500b31e9,False,4,4.3e-05,2.235551
arc_testnet,0x6b7fdf620861524438def71ae9aee3fbf63c818d,False,4,5.7e-05,2.926113
arc_testnet,0xa134946d010320926877c08d0ac491ad270e2364,False,4,4.2999999999999995e-05,2.2195549999999997
arc_testnet,0x5b6f9f426bca6ccb49a345b83919f375361469ac,False,4,5.9000000000000004e-05,3.025194
arc_testnet,0x35b27ae71ff6b828b9fff66d08530d0c3ddba092,False,4,4.3e-05,2.249549
arc_testnet,0x17b241683b3c3b2c377e8c8c20a422c1b817d9cb,False,4,4.4e-05,2.207357
arc_testnet,0x1d1286148bc9137517ac0376f393e915a247be9a,False,4,3.6e-05,1.827932
arc_testnet,0xc6f61bd09b9ad427f8da2dea79a1bf83a6c7d5df,False,4,5e-05,2.5447889999999997
arc_testnet,0xe458d49346c75d4d7e02b0ba58e8b8625509b95a,False,4,5.9000000000000004e-05,3.016195
arc_testnet,0xa5cb70394cbdb51a1b0e2b84992ac0a081fd76fa,False,4,3.8e-05,1.925313
arc_testnet,0xe228d106989e059cdc27b35ac7607e4900cbd9ea,False,4,0.005099,19.669372
arc_testnet,0xd727240f56a1653ef9c892d3c2ed34ec33aac8a4,False,4,4.9e-05,2.5140960000000003
arc_testnet,0xfd87bb6c2c9002bf8bef0ec4dd982128d7bdd0d5,False,4,3.9e-05,1.998699
arc_testnet,0xdac91befe8a9600d92d4ca2f1f79e9f90dc6e0f2,False,4,5.5e-05,2.7827409999999997
arc_testnet,0x9a192b0908d8f7f4153d252a9eb709f78507b391,False,4,3.6e-05,1.825034
arc_testnet,0x422ffbdc88bf0d6156f4e8243033134715af7830,False,4,4.7e-05,2.419914
arc_testnet,0x083699de816b03f60a62dc6eb3e68109ab7e36e8,False,4,4.7999999999999994e-05,2.518195
arc_testnet,0xa4d7672c19face83510c1d07f4af4d164f5d8637,False,4,3.8e-05,1.970204
arc_testnet,0x335950a7e6eac44b74340316cb647a6d6865f5c8,False,4,4.6e-05,2.374923
arc_testnet,0xe21653409c480118eae2375dd0dfdd64eea34168,False,4,3.7e-05,1.9284130000000002
arc_testnet,0x99f68d30687a2f360d42b10239f1aad59d17f626,False,4,4.8e-05,2.408817
arc_testnet,0xa105684578dfa3cdffdbe54e4eb57ffda1fda843,False,4,4.6e-05,2.3313319999999997
arc_testnet,0xcea807f906d9ee74f042f51466b60b3f12a828f6,False,4,4.3e-05,2.175264
arc_testnet,0xbec2657df2b1d00534a63dd90096580f0b16d334,False,4,4.1e-05,2.088181
arc_testnet,0x1f6cd0643bb56afbe51bdfad5a50a75846e81be2,False,4,4.1e-05,2.104778
arc_testnet,0xe743a829559904854f8d618f41248ba22ce83988,False,4,5.6e-05,2.859626
arc_testnet,0x9ae2339b5adc931162089e167db2590d74d4c51f,False,4,4.4999999999999996e-05,2.2826419999999996
arc_testnet,0x3cf9de1e3a2a07026f585745052587c92f8b42be,False,4,5e-05,2.537891
arc_testnet,0xb07a338272ca19eb167d08b027c75bf15b57021d,False,4,4.2999999999999995e-05,2.205457
arc_testnet,0x256c1c54d52cce8933e5f2be6bc6a6ad58fc0280,False,4,5.2e-05,2.613676
arc_testnet,0x0c8a36784c514c42d1abc157ec94222d03ac5c62,False,4,5e-05,2.549188
arc_testnet,0xe9ea107580b7749919cbe09e4c8482ae4ca7715e,False,4,4.3e-05,2.24415
arc_testnet,0x85b23dfd64be4917f2b0ab1bd4f8a84b5bbe536b,False,4,4.8e-05,2.476104
arc_testnet,0x0ff578cf52ee7c1a5ba29ef5b74a4723d7838c2c,False,4,5.4e-05,2.730152
arc_testnet,0xb35b6b97a65ec4d08df0d67f39fcb7171c4691aa,False,4,3.6e-05,1.907718
arc_testnet,0x20a49513857f78465cf15c0d87642680adf45f93,False,4,4.5e-05,2.330232
arc_testnet,0x848784f719c8f2cb83d9328e9c03ade6c8dd7b28,False,4,5.8e-05,3.001498
arc_testnet,0x066704cf417190fcb9bbfe994061315432199511,False,4,4.8e-05,2.443009
arc_testnet,0xaacab91c8e734a22aa1a1f886eedf4170c120c43,False,4,3.7e-05,1.8905210000000001
arc_testnet,0x9f2ce298829d25b78748fbef5504f5581f1247a6,False,4,6.1000000000000005e-05,3.092581
arc_testnet,0x4fb694cda5023173843123219327cc8a3e85a1b4,False,4,4.6e-05,2.3805219999999996
arc_testnet,0x0b33e273af2a92c61a822e76f06e5f3290d04b8f,False,4,4.4e-05,2.258546
arc_testnet,0x17c999ef21e386dac1ad5a24c6bbe2e3f6cbdb59,False,4,4.9e-05,2.518995
arc_testnet,0xd8b5f3891a6901f22aa61baa4cf6309ec9157018,False,4,4.9e-05,2.5304919999999997
arc_testnet,0xb2255be0f84053311c5bacae4b1169f680964e62,False,4,5.6e-05,2.870125
arc_testnet,0x705d5e63b6afe9efbeec6046ea02a3da4ac23b14,False,4,5.2000000000000004e-05,2.68736
arc_testnet,0x747079fa6ceb4b4b285a409fc1e71a31e2a756fd,False,4,4.7000000000000004e-05,2.416915
arc_testnet,0x6e282458c65166eb4f8a02cd1ddf4d6057c4c96c,False,4,5.3e-05,2.725753
arc_testnet,0x52c58e22781009be2d1f91f8a22e0fcd7a902a58,False,4,0.001019,9.207571999999999
arc_testnet,0xc73b0114ba4bfef962bda22d03005ed9c962a66a,False,4,5.1e-05,2.604077
arc_testnet,0xf8a59721930c0c8e7324a2e399dbed6a87f08cef,False,4,5.3e-05,2.7165559999999997
arc_testnet,0xd4ddee26a94aa1033928260b0204dd071ab4c166,False,4,4.8e-05,2.454508
arc_testnet,0x66072273793831b96a8875b41e51c8249518a3e3,False,4,4.3e-05,2.2341509999999998
arc_testnet,0xbc9c6f7f294f809c120f55bef7b415609a751dc4,False,4,4.8e-05,2.446808
arc_testnet,0x6bf8e13d041ab7fd5be374dc8a9e9d1b260bef7e,False,4,0.0005600000000000001,27.9944
arc_testnet,0x8859be57f1ee067d0caa4fc8171f26acd9ce7bae,False,4,5.4000000000000005e-05,2.718955
arc_testnet,0x7db07c616c54733fad7a0be42f6a6d6b2280b048,False,4,4.2000000000000004e-05,2.140271
arc_testnet,0xd7c1eca1366ebff80b5e27eb085dd7ddf07b5ec3,False,4,4.3e-05,2.1492679999999997
arc_testnet,0xc6fb8d992b950b6e189664b00105580d13795668,False,4,0.0002,9.998000000000001
arc_testnet,0x257e4e4ef200fbcddfed13c0a38ae3c67c2b59db,False,4,5.4000000000000005e-05,2.758946
arc_testnet,0x32e4d9bb42cc83f09f8164c8c99b2b1b4a69ab0b,False,4,4e-05,2.017995
arc_testnet,0x33eedda8c5d2a023e9c930a9271a27ddef16651b,False,4,4.5e-05,2.328832
arc_testnet,0xae5540a491dbdfb73855d9ef52a50cc0ef47310f,False,4,4.7000000000000004e-05,2.4060170000000003
arc_testnet,0x9964ed91e2c83ec98e05e037bee7aa679d7a1148,False,4,4.1e-05,2.09338
arc_testnet,0xce6efd61b48562709684b063215242c8b7b568d1,False,4,4.4999999999999996e-05,2.309537
arc_testnet,0x39a5817d1d2c62929ce67af35026dcf25d99792d,False,4,4.6e-05,2.33983
arc_testnet,0xc100a55bc2078af653c37ab9e72e1c3ce9ff4818,False,4,3.6e-05,1.833232
arc_testnet,0xbdcc83d47c2aa5d070c42d56c191ec3135d36215,False,4,4.4e-05,2.256747
arc_testnet,0x749a2c58d793b8fb2fdb9a6ec6f544ef0e1082b9,False,4,4.2000000000000004e-05,2.163066
arc_testnet,0x992f6907b9c5896ad9f18c9cbca015a3e8c5485a,False,4,5.8e-05,2.967505
arc_testnet,0x7d56f5ef014fdf5af6d6da490f951a5e8f48b38f,False,4,4.2e-05,2.146569
arc_testnet,0xc1f7383521e81b3f3c49f8c8ad82ae68b4e0f375,False,4,5.399999999999999e-05,2.758547
arc_testnet,0x0f20c1cf9c709859fe57b332f2835c6ccb6bd85b,False,4,6.1e-05,3.052387
arc_testnet,0xf705e54e0a1d2ea699c1a0ed35e92ece6e8705c1,False,4,4.4e-05,2.2488479999999997
arc_testnet,0x4c3ee72d47068e769994c0f44810e8f7c50d1957,False,4,5.9e-05,2.969005
arc_testnet,0x3f5df7e58707d22e113672305a4baf6ac5b18623,False,4,5.1e-05,2.6359719999999998
arc_testnet,0xd73a2bb0172017541d2f1b5ff0551aa67ac4e4e6,False,4,5.2000000000000004e-05,2.647169
arc_testnet,0x052bbfb9d8d969d79b4a298a6bb24a0c492e4625,False,4,4.1e-05,2.1093770000000003
arc_testnet,0x580d448b373bab4f2f805bd4c2f54a553a3d9ba7,False,4,5e-05,2.567185
arc_testnet,0x80cf732b444fd99171353ad4bb60bbaf9cedeb27,False,4,5.1e-05,2.6656649999999997
arc_testnet,0x1ed6761bc7bdc2a80fdfd6444292ed83ce549b74,False,4,4.5e-05,2.305537
arc_testnet,0xdd51116fc2c24c0db206e9cbbe5c6eee63d28a2f,False,4,4.7000000000000004e-05,2.364425
arc_testnet,0xe986d7bb4e822b58e0d57f90da6102bf18059129,False,4,5.2000000000000004e-05,2.6095759999999997
arc_testnet,0x95741e0d91711786fdd77a62f3796bf58556ef11,False,4,3.9999999999999996e-05,2.04299
arc_testnet,0x7463b508b39c1a9e759a5427e9c28f03cdab57bc,False,4,5.4e-05,2.7608459999999995
arc_testnet,0x654a0ae3b24cb3df7a00822344a9dcc450150ad2,False,4,8e-06,0.39992
arc_testnet,0x4646ba5e20c397e53ca63df2be2cdf8485363d1a,False,4,4.7000000000000004e-05,2.39032
arc_testnet,0x32134a06e6771f51097eb50a866b5f9d75acf3f3,False,4,3.5e-05,1.808937
arc_testnet,0xa758251881799d59abcc42f04ef7b594498576fc,False,4,4.600000000000001e-05,2.337431
arc_testnet,0x5cef8db9ab1c538dd9e6e81a9f87b8855f93b819,False,4,4.5e-05,2.308837
arc_testnet,0xaecbd1d19ac874ac651de596eb811c2f6284ec86,False,4,5.3e-05,2.675763
arc_testnet,0xbc6878e4d0ace5eab019a8e9091d86c308432040,False,4,0.00026000000000000003,15.455103
arc_testnet,0xfa813019e7d3af763fd572d5e2403b60a8038f58,False,4,0.0011409999999999999,3.8877639999999998
arc_testnet,0xe96721fd61e12b41abdfa886c987891c536c9270,False,4,3.9999999999999996e-05,2.036492
arc_testnet,0x5d7246b195d7936ae45ddf52691eaecbb4f25d65,False,4,3.9999999999999996e-05,2.080682
arc_testnet,0x4ccf9fc1c4f1430fcda57087a33b54b25633bdaf,False,4,4.9e-05,2.521994
arc_testnet,0x815a964f72bd4598031d610f06b75537715112e4,False,4,6.000000000000001e-05,3.080283
arc_testnet,0xa6a7a5033d129e9d5bd6290fc3860731e1f8a9d8,False,4,5.099999999999999e-05,2.59588
arc_testnet,0x68d5f959c6ce677e96c167d2f6ae680f1d6abeb0,False,4,4.2e-05,2.1983580000000003
arc_testnet,0x7c79748ddb72aec98af3e64a0172a433687387dc,False,4,5.1e-05,2.582782
arc_testnet,0xf6241a66cbaa184b312d9262ed52c6845d20458f,False,4,5.8e-05,2.982002
arc_testnet,0xa79c4fa0287ad17c7d86213aa7fb4ecc69481ab5,False,4,4.4e-05,2.2682450000000003
arc_testnet,0x6d6ce2b252c008b3fc28821dca3e9f3bf9bb5210,False,4,0.005099,32.150466
arc_testnet,0x2a5521faf4723528697961d1064dc029a7784837,False,4,4.9e-05,2.512696
arc_testnet,0x71e8042978a67de63db153597dcd8dfdbf399428,False,4,4.3e-05,2.2135559999999996
arc_testnet,0xf7692193f7659fefefb22c7c32eed76e0d554a42,False,4,4.3e-05,2.214656
arc_testnet,0x6c9f480170ee02c19bdd40217c1de18170335067,False,4,4.3e-05,2.18926
arc_testnet,0x816ec24206a54f35c2d2c58654c6c46dda35925d,False,4,0.040792,79.18416
arc_testnet,0x42b5840bf6e7a2071cb2d69f4948e05674d04e2b,False,4,4.7000000000000004e-05,2.400418
arc_testnet,0xdc6b1599b2d8c784a2f5c7d292639b56e5c39f2e,False,4,4.3e-05,2.237251
arc_testnet,0x854259314a4643ef6ac208d154cc61b22d5137b0,False,4,3.5e-05,1.835832
arc_testnet,0xc2a07573e6c4c5a6424bbceb549a20fa6fbcbf31,False,4,4.3e-05,2.252347
arc_testnet,0x0c6c3170118f877f5a76791754ae7192c8548e68,False,4,5.4000000000000005e-05,2.735951
arc_testnet,0xa9850b783ac318ff2b814486f152a967d00132ce,False,4,4.6e-05,2.360427
arc_testnet,0x003f3692eacdf4452c2710b750a6f8160f1923a9,False,4,4.5e-05,2.307936
arc_testnet,0xfa1eb94a6ce3573c5bf709274f25f1ef63953e55,False,4,5.4e-05,2.7368509999999997
arc_testnet,0x017904c68c49d2d23bbe335c2e1a7a7f306eac03,False,4,6.2e-05,3.165765
arc_testnet,0xa4c581ae35f35ba5eb11aa79a4a78d8971dcdafc,False,4,4.6e-05,2.3869219999999998
arc_testnet,0xdf37bfaf462292418d604d6d87bfd5aacac3cb95,False,4,4.7000000000000004e-05,2.374923
arc_testnet,0x135347afa06d9be01ef8aee1156a96457689eba6,False,4,3.9e-05,2.028692
arc_testnet,0xf08ba3e35696fe70c93571311a40d207673eb757,False,4,4.1e-05,2.089381
arc_testnet,0x03c532f80ad572a47444d2b5b9294091a35b94e7,False,4,5e-05,2.59458
arc_testnet,0x6cc47e23db1047c1e9f2a2c7f5083ea3b469ceb9,False,4,0.00066,32.9934
arc_testnet,0x292cf98b720f98a8dad5dc0471b2fd8b1b3ee9d2,False,4,4.9e-05,2.54199
arc_testnet,0xad0d6d1434cbe97c8417759cd333788dc83220d5,False,4,3.9999999999999996e-05,2.075883
arc_testnet,0xf61cb434c6786f8b31390e5ea198eb5af022c48a,False,4,4.7000000000000004e-05,2.39502
arc_testnet,0x8f7535826b3aeab94b06790a91f2e10c9693351e,False,4,4.3e-05,2.215555
arc_testnet,0x5af0c1fabdbb43c6d99d72e9015d3f0d47b07222,False,4,5.9e-05,2.977002
arc_testnet,0x3d65b8efcee262c1a7f2df7064f6a716bc3962af,False,4,5.4999999999999995e-05,2.812036
arc_testnet,0x9678a3ba5a5940635667b494c1a4f7cab6fc64e3,False,4,4.7e-05,2.455108
arc_testnet,0x86527921274e237b2cc73477027418d8fcb2cb54,False,4,2e-05,4.579773
arc_testnet,0xc3354243d49715a4c8b54b0e85e7b5ab5c43b5ab,False,4,4.2e-05,2.126673
arc_testnet,0xde774c96d16dcc1f102a9f1b49fface50e1a504b,False,4,5.500000000000001e-05,2.7979380000000003
arc_testnet,0x5155f7d35f1270147a733127b13869ca26a809ac,False,4,5.3e-05,2.6555660000000003
arc_testnet,0x284d2076616162f5a032552b63c20d008b04b103,False,4,4.100000000000001e-05,2.1250739999999997
arc_testnet,0x02c861aaf8988071ce4f3823145e31d3862d79a2,False,4,4e-05,2.068384
arc_testnet,0xf4c398d5e1eaae297ded08d69d8b192f04742d6f,False,4,4.4e-05,2.260246
arc_testnet,0x72c83293ddcd1f902afa80bf7dc2077bd6c8d8ae,False,4,4.7999999999999994e-05,2.481402
arc_testnet,0x83552abd52a47b325882e0ced171046a9d0740ea,False,4,5e-05,2.508296
arc_testnet,0xf25b910abca880082e5699c352c7c838a693940f,False,4,5.6e-05,2.856728
arc_testnet,0xf85bf74b3990075a9b34562da8dc24bccd96f34a,False,4,4.6e-05,2.373724
arc_testnet,0x3020ce349b96ecc59308725428e006884229a2c4,False,4,5e-05,2.557287
arc_testnet,0x51d2117c454af0b8c808ca14c7578f896fd372fc,False,4,0.007138,148.026842
arc_testnet,0xd2d97b43b594b178cd9e1b5a0ed50ffbd22fdad7,False,4,4.8e-05,2.44381
arc_testnet,0x8f70b811dabc901312c520a9abee7ab9262bcc14,False,4,3.4e-05,1.766645
arc_testnet,0xaa06633134d54115b058ba6a0f16cfad5458cabd,False,4,0.0,0.039992
arc_testnet,0x2281c5bbd4001f367a702bf89e5dbf128b7cbfec,False,4,5.6e-05,2.9206149999999997
arc_testnet,0x1869f2acb2637be7673299bf8dcf3d35a21f9745,False,4,5.5e-05,2.792241
arc_testnet,0x98de90149e16e263122318f4d71c5fd1a7f608c7,False,4,0.000204,0.899622
arc_testnet,0x5f361b702723daa4bf881bcee2a4f93495f011ca,False,4,5.8e-05,3.000899
arc_testnet,0x4f874e54e1e2e79b621103f56720874ae2faeaca,False,4,5.6000000000000006e-05,2.8234329999999996
arc_testnet,0xf0854c4dc9d3f1ebd4f0e44eb91587f7fc5bd518,False,4,6.000000000000001e-05,21.479339000000003
arc_testnet,0x8c254ffd64f9a478c7ffaa04a9eb144b0e33662e,False,4,5.5e-05,2.7804420000000003
arc_testnet,0xc7fffae89d65a2745b200a1202fcf5a3f0317418,False,4,5.4000000000000005e-05,2.717855
arc_testnet,0x15001cfcfc1e7b93df3bf7c64a32cf81b9723298,False,4,5.6e-05,2.856127
arc_testnet,0xf0259f7f56ea145742559d8bac21ad6930dc02d7,False,4,3.9999999999999996e-05,2.047589
arc_testnet,0x31f9fdbf7d0abbf9280e3cdec6fefc1e3ea66471,False,4,0.030594,185.085212
arc_testnet,0x5f6b50ab94ccdf288c97e2a2f9ae824ddbcc84d7,False,4,5.1e-05,2.568184
arc_testnet,0xe23b87adf67b4d092e6aea9e00fb210d09a3df14,False,4,3.8e-05,1.952508
arc_testnet,0xb0b8fc0b60e13be361d5f19fe31835fd84a1594b,False,4,4.4e-05,2.264846
arc_testnet,0x2c928390393a8bfbb0da859c8c5fb6efb65c9343,False,4,4.1e-05,2.081481
arc_testnet,0xe80a743e2b94d27c22bab64346c7969f3d49c682,False,4,4.6e-05,2.346829
arc_testnet,0x9b8670032eb16e24c8b043d8a52817db8c1a9438,False,4,5.1e-05,2.627873
arc_testnet,0x846c7194a5812740acc2ebbf7214e5c34340423a,False,4,5.5e-05,2.801438
arc_testnet,0xd133d3c41648d8beff87c40605529673d98540a6,False,4,4.5e-05,2.306838
arc_testnet,0x0bfb6a93cb3a124e8f7065aa7af2690ad3874e9b,False,4,4.2e-05,2.1724629999999996
arc_testnet,0xc458643d1d8dc7ee95029576783724b2a5853929,False,4,4.4e-05,2.295739
arc_testnet,0x5ddcd79c2e8dc2b4bcef94f4d71a523add32d330,False,4,5.5e-05,2.785841
arc_testnet,0x527fed73055dd67633a24387fd1d364a718e4dbf,False,4,4.6e-05,2.39492
arc_testnet,0x35187aafb32d0c7c84b0f730a6da6ad0160e2d4f,False,4,4.7e-05,2.395019
arc_testnet,0xab54ec6bb0ec92651c19f124c9647fd717fc060d,False,4,5.4e-05,2.746049
arc_testnet,0xa9e7f7ee06cbe166e4d7427423880e86b00d31b8,False,4,4.7e-05,2.383522
arc_testnet,0x60fc2f72359970afd59ef34110c8039324e478c2,False,4,4.3e-05,2.1762629999999996
arc_testnet,0x5868124142f60e2cb5586460956c0e76b2eda693,False,4,5.3e-05,2.6905599999999996
arc_testnet,0x1466c4208285feddb1c0b32831ca61bbbd95ebea,False,4,4.1e-05,2.099478
arc_testnet,0xc92a8ba16fc365ff36662f0243a3379ced6b6efb,False,4,5.3e-05,2.7194540000000003
